code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,year,quarter
600106,重庆路桥,1.14,30.77,100.0,10.314,0.0332,33.519,0.1081,2002,1
600064,南京高科,1.13,11.11,35.0246,13.9998,0.0406,125.9784,0.366,2002,1
600291,西水股份,1.13,9.36,31.7784,6.2485,0.039,66.7205,0.41700000000000004,2002,1
000790,泰合健康,1.13,9.99,100.0,4.5201,0.0353,45.2448,0.3535,2002,1
600319,亚星化学,1.13,8.21,16.4526,11.3397,0.0359,138.0065,0.4372,2002,1
600721,百花村,1.13,3.27,21.0163,1.3842,0.0146,42.2148,0.4452,2002,1
600775,南京熊猫,1.13,10.02,11.9884,10.7954,0.0164,107.6521,0.1643,2002,1
600897,厦门空港,1.13,28.95,,13.091,0.0484,45.2116,0.1674,2002,1
000815,美利云,1.12,5.98,12.934000000000001,6.6231,0.0501,110.6732,0.8384,2002,1
600790,轻纺城,1.12,3.83,19.9274,10.9767,0.0295,286.5489,0.7705,2002,1
600168,武汉控股,1.11,31.93,41.3572,14.7434,0.0334,46.1695,0.1046,2002,1
000811,烟台冰轮,1.1,3.15,21.8292,3.0676,0.0248,97.1227,0.7853,2002,1
000971,高升控股,1.1,8.33,27.6035,4.6782,0.025,56.1321,0.3001,2002,1
000990,诚志股份,1.1,7.18,25.1557,7.4082,0.0413,103.0877,0.5751,2002,1
000031,中粮地产,1.1,15.65,,10.8334,0.0232,69.1974,0.1483,2002,1
600141,兴发集团,1.09,5.25,25.0121,4.4494,0.0278,84.6288,0.5289,2002,1
000800,一汽轿车,1.09,4.3,19.2685,49.583,0.0304,1151.3928,0.7074,2002,1
600289,亿阳信通,1.09,11.09,39.858000000000004,9.8791,0.0932,89.0041,0.8405,2002,1
000899,赣能股份,1.08,11.73,100.0,15.3918,0.027999999999999997,131.1897,0.2393,2002,1
000050,深天马A,1.08,12.27,24.5391,7.9385,0.0597,64.6629,0.48700000000000004,2002,1
000816,智慧农业,1.06,3.17,20.4102,13.8893,0.0453,438.1436,1.4309,2002,1
600558,大西洋,1.06,4.15,25.2569,4.92,0.040999999999999995,118.4556,0.9871,2002,1
000966,长源电力,1.05,3.6,16.9867,8.9507,0.0241,248.4364,0.6711,2002,1
600172,黄河旋风,1.05,12.21,26.0403,8.031,0.0299,65.7242,0.2452,2002,1
600231,凌钢股份,1.04,2.46,7.3446,13.3689,0.0431,543.346,1.7527,2002,1
600298,安琪酵母,1.04,11.14,41.5584,5.912000000000001,0.0435,53.0309,0.3907,2002,1
000910,大亚圣象,1.02,7.2,20.1749,8.3987,0.0363,116.5875,0.5041,2002,1
600608,*ST沪科,1.02,3.77,100.0,3.275,0.0216,86.705,0.5732,2002,1
000677,恒天海龙,1.02,2.51,10.4235,3.2888,0.0198,130.9426,0.7904,2002,1
000721,西安饮食,1.02,3.56,52.8891,2.7252,0.0238,76.45,0.6681,2002,1
600841,上柴股份,1.02,3.68,22.2756,16.4274,0.0342,445.9572,0.9284,2002,1
000887,中鼎股份,1.02,4.3,14.9674,7.9661,0.0264,185.2415,0.6154,2002,1
600383,金地集团,1.01,10.59,42.0448,13.0195,0.0482,122.87299999999999,0.455,2002,1
600567,山鹰纸业,1.01,3.83,14.0975,3.3699,0.0209,87.7616,0.5468,2002,1
600854,春兰股份,1.01,8.41,24.1596,29.9648,0.0576,355.9186,0.6851,2002,1
600683,京投发展,1.01,1.35,10.8754,2.4346,0.0122,179.5204,0.9009,2002,1
000601,韶能股份,1.01,9.89,35.2673,18.0652,0.0462,182.6174,0.4677,2002,1
000632,三木集团,1.0,2.05,25.9886,6.8171,0.0388,331.9568,1.8913,2002,1
000400,许继电气,1.0,7.94,36.2979,14.7673,0.039,185.8567,0.4913,2002,1
600770,综艺股份,1.0,8.93,26.5032,5.9734,0.0221,66.8372,0.2475,2002,1
600288,大恒科技,0.99,1.88,10.3681,6.757000000000001,0.0482,357.9809,2.557,2002,1
000761,本钢板材,0.99,2.33,100.0,35.0,0.0308,1501.7,1.3219,2002,1
600079,人福医药,0.99,2.81,37.5274,2.9804,0.0236,105.8616,0.8403,2002,1
600639,浦东金桥,0.98,22.87,46.1072,16.3152,0.0233,71.3237,0.1022,2002,1
600100,同方股份,0.98,2.63,12.3456,26.5428,0.0461,1007.3695,1.7531,2002,1
600386,北巴传媒,0.98,3.86,27.6538,11.2052,0.0444,290.2572,1.1518,2002,1
600267,海正药业,0.97,4.52,31.0561,7.5319,0.0301,166.2729,0.6661,2002,1
000609,绵石投资,0.97,11.63,28.1893,3.7865,0.0292,32.5549,0.2511,2002,1
600791,京能置业,0.97,4.21,17.4002,1.1953,0.012,28.3248,0.2861,2002,1
600879,航天电子,0.97,12.68,31.8404,7.3607,0.0314,58.0411,0.2476,2002,1
600138,中青旅,0.97,3.7,15.495,10.6692,0.0399,287.7494,1.0777,2002,1
000002,万科A,0.96,5.55,30.2395,30.555999999999997,0.0484,549.639,0.871,2002,1
600239,云南城投,0.96,19.65,53.501999999999995,3.2233,0.0327,16.4024,0.1664,2002,1
600358,国旅联合,0.96,9.33,43.8015,4.0082,0.0286,42.9258,0.3066,2002,1
000890,法尔胜,0.96,6.55,16.5328,9.0318,0.0309,137.7146,0.4715,2002,1
000421,南京公用,0.96,4.6,29.9372,4.022,0.0203,87.2793,0.4426,2002,1
000935,四川双马,0.95,4.5,25.45,5.0225,0.0157,111.5461,0.3492,2002,1
600388,龙净环保,0.95,7.03,26.3156,5.9841,0.0358,85.0189,0.509,2002,1
600679,上海凤凰,0.95,2.77,14.3769,8.318999999999999,0.0179,299.6922,0.6454,2002,1
600708,光明地产,0.95,3.07,28.8881,3.5528,0.0149,115.6334,0.4859,2002,1
600160,巨化股份,0.95,3.72,19.2392,12.7235,0.0342,341.8483,0.9209,2002,1
600216,浙江医药,0.95,1.97,19.8444,5.8074,0.0129,294.2925,0.6538,2002,1
000151,中成股份,0.95,13.05,27.3731,7.6081,0.0257,58.2722,0.1968,2002,1
600097,开创国际,0.94,3.61,33.5374,1.2149,0.0105,33.5654,0.2907,2002,1
600303,曙光股份,0.94,7.38,33.4236,4.1343,0.0255,56.0076,0.3457,2002,1
000917,电广传媒,0.94,12.55,41.3292,22.176,0.0858,176.6824,0.6837,2002,1
000880,潍柴重机,0.94,1.72,6.7638,6.1079,0.0221,354.3356,1.2833,2002,1
000409,山东地矿,0.93,19.05,44.0513,2.0488,0.0119,10.7528,0.0627,2002,1
600809,山西汾酒,0.93,4.77,62.1194,7.3778,0.017,154.5489,0.3569,2002,1
000806,银河生物,0.93,7.17,29.7019,9.4229,0.036000000000000004,131.3067,0.5019,2002,1
600229,城市传媒,0.93,3.48,20.5341,7.9145,0.0268,226.9964,0.7691,2002,1
600345,长江通信,0.92,9.55,20.9302,8.3338,0.0505,87.1991,0.5284,2002,1
600393,粤泰股份,0.92,10.11,52.4127,3.9236,0.0196,38.8035,0.19399999999999998,2002,1
000900,现代投资,0.92,19.22,73.5088,23.0981,0.0578,120.1253,0.3009,2002,1
600275,*ST昌鱼,0.91,41.28,37.0958,6.7978,0.0277,16.4639,0.0673,2002,1
600279,重庆港九,0.91,28.76,40.0662,6.5653,0.0287,22.8239,0.0999,2002,1
600203,福日电子,0.9,1.86,5.9529,5.4083,0.021,290.664,1.1336,2002,1
000786,北新建材,0.9,6.56,,11.1111,0.0386,169.2677,0.5886,2002,1
000981,银亿股份,0.9,6.63,,6.0771,0.0377,91.5521,0.5686,2002,1
000598,兴蓉环境,0.9,13.86,,7.1591,0.0406,51.6459,0.293,2002,1
000062,深圳华强,0.89,20.34,33.5221,10.6332,0.0393,52.2553,0.1932,2002,1
600385,山东金泰,0.88,4.18,18.5155,1.7391,0.0123,41.5398,0.2939,2002,1
600663,陆家嘴,0.86,12.19,24.7835,38.4434,0.0205,315.2478,0.1687,2002,1
000426,兴业矿业,0.86,11.29,100.0,8.7875,0.0396,77.8074,0.3507,2002,1
000652,泰达股份,0.86,20.63,42.0666,11.3357,0.0377,54.9263,0.1829,2002,1
000679,大连友谊,0.86,3.17,32.2607,5.2452,0.022000000000000002,165.1473,0.695,2002,1
000893,东凌国际,0.86,3.48,22.4417,2.7935,0.0125,80.1901,0.3612,2002,1
600814,杭州解百,0.85,1.28,18.2034,3.3499,0.0141,259.9343,1.095,2002,1
600676,交运股份,0.85,9.76,,8.0602,0.0477,82.5361,0.4884,2002,1
600148,长春一东,0.85,5.39,30.3432,2.1798,0.0154,40.3947,0.2854,2002,1
600730,中国高科,0.85,0.53,5.7052,3.2061,0.0183,595.56,3.4109,2002,1
600378,天科股份,0.85,13.95,23.796,3.5567,0.0236,25.4785,0.1693,2002,1
000759,中百集团,0.84,1.19,12.7085,6.6234,0.0316,553.0497,2.6393,2002,1
600321,国栋建设,0.84,13.25,23.7027,8.9592,0.0511,67.5938,0.3858,2002,1
600346,恒力股份,0.84,6.16,36.4272,2.6445,0.0251,42.8805,0.4083,2002,1
600190,锦州港,0.84,16.32,48.1638,12.0043,0.0126,73.5243,0.0776,2002,1
600399,抚顺特钢,0.84,3.42,8.1081,12.0517,0.0231,352.3104,0.6775,2002,1
600419,天润乳业,0.84,7.98,23.3192,2.4096,0.03,30.1645,0.3763,2002,1
600167,联美控股,0.83,26.97,49.4159,3.0691,0.0161,11.3777,0.0598,2002,1
600778,友好集团,0.82,2.18,16.2772,6.234,0.02,284.7646,0.9141,2002,1
000735,罗牛山,0.82,17.21,,10.4964,0.0178,60.9673,0.1038,2002,1
000703,恒逸石化,0.82,4.0,34.0717,2.2272,0.0208,55.6532,0.522,2002,1
600550,保变电气,0.81,4.46,17.0237,6.8371,0.031,153.1771,0.6962,2002,1
600178,东安动力,0.81,2.19,17.1131,11.7969,0.0255,537.8579,1.1639,2002,1
000837,秦川机床,0.8,4.85,21.5969,3.253,0.0152,66.9625,0.3148,2002,1
600360,华微电子,0.8,7.31,31.754,4.6541,0.0394,63.6025,0.539,2002,1
000898,鞍钢股份,0.79,2.48,7.8165,57.786,0.0195,2326.55,0.7864,2002,1
600227,赤天化,0.79,3.5,7.439,5.7673,0.0339,164.5699,0.968,2002,1
000925,众合科技,0.79,5.78,,2.946,0.0327,50.9664,0.5662,2002,1
000998,隆平高科,0.79,8.02,28.287,6.2697,0.0597,78.104,0.7438,2002,1
600247,ST成城,0.79,9.24,44.3876,2.7897,0.0253,30.1723,0.2742,2002,1
000952,广济药业,0.79,9.58,100.0,3.9130000000000003,0.0228,40.8297,0.2384,2002,1
000665,湖北广电,0.78,3.87,19.5291,3.55,0.0251,91.6929,0.6504,2002,1
600278,东方创业,0.77,1.28,11.2252,7.3675,0.023,575.4062,1.7981,2002,1
000687,华讯方舟,0.77,5.87,20.295,7.7082,0.024,131.1987,0.4089,2002,1
000823,超声电子,0.77,6.06,,6.8597,0.019,113.1701,0.315,2002,1
600703,三安光电,0.76,1.29,100.0,1.2184,0.0101,93.9917,0.7864,2002,1
600277,亿利洁能,0.76,11.33,27.0524,5.34,0.0337,47.1115,0.2981,2002,1
600055,万东医疗,0.76,5.45,29.6825,2.658,0.0239,48.7001,0.4387,2002,1
600894,广日股份,0.76,1.95,8.8703,11.9091,0.0173,608.5503,0.8868,2002,1
000863,三湘印象,0.75,1.04,7.0817,2.1645,0.0159,207.5168,1.5301,2002,1
600657,信达地产,0.75,2.67,32.1325,6.0898,0.034,228.0328,1.2733,2002,1
000705,浙江震元,0.75,2.16,100.0,3.1399,0.025,144.8551,1.1557,2002,1
600111,北方稀土,0.75,14.57,30.1061,7.7595,0.0192,53.2379,0.1318,2002,1
600630,龙头股份,0.74,2.15,21.4272,12.1815,0.0286,566.0128,1.3322,2002,1
000587,金洲慈航,0.74,10.59,32.7568,3.472,0.0186,32.7635,0.1764,2002,1
600856,中天能源,0.74,2.79,25.335,2.6689,0.0146,95.5405,0.5228,2002,1
600756,浪潮软件,0.74,3.52,33.1072,2.0446,0.0123,58.044,0.3513,2002,1
600146,商赢环球,0.74,48.15,28.7907,2.6206,0.0131,5.4419,0.0272,2002,1
000692,惠天热电,0.74,3.05,,8.4397,0.0316,276.3079,1.0371,2002,1
000796,凯撒旅游,0.73,3.17,,4.9011,0.0305,154.1369,0.9613,2002,1
600128,弘业股份,0.72,1.21,6.5197,4.005,0.02,328.4047,1.6465,2002,1
600868,梅雁吉祥,0.72,10.55,29.9585,18.3614,0.0181,174.0386,0.1719,2002,1
000418,小天鹅A,0.72,2.05,30.1014,14.4912,0.0396,704.9778,1.9308,2002,1
000737,南风化工,0.72,1.65,19.9257,9.6448,0.021,581.4685,1.2715,2002,1
600362,江西铜业,0.71,4.25,16.5877,33.1583,0.0124,779.1246,0.2924,2002,1
000967,盈峰环境,0.71,12.51,,3.3064,0.0241,26.4176,0.1931,2002,1
000540,中天金融,0.71,7.32,37.1755,3.3775,0.0103,46.0821,0.141,2002,1
600699,均胜电子,0.71,6.43,18.2476,2.9661,0.0167,46.0594,0.2603,2002,1
600678,四川金顶,0.7,1.71,32.2298,1.7871,0.0076,103.9568,0.4468,2002,1
600094,大名城,0.7,2.27,14.4069,10.1689,0.0206,446.5507,0.9079999999999999,2002,1
600151,航天机电,0.7,4.59,21.6318,8.4064,0.0179,183.0293,0.3912,2002,1
000768,中航飞机,0.69,6.61,14.9837,13.3126,0.034,201.2234,0.5139,2002,1
600132,重庆啤酒,0.68,4.43,48.9918,3.9789,0.0232,89.7089,0.525,2002,1
600712,南宁百货,0.68,1.06,15.3348,1.8234,0.0201,170.7439,1.8883,2002,1
600272,开开实业,0.68,1.37,9.8692,5.6039,0.023,407.7835,1.6781,2002,1
600316,洪都航空,0.68,11.88,17.9442,7.3049,0.0347,61.4682,0.2927,2002,1
000997,新大陆,0.68,6.17,22.5261,4.1338,0.0356,66.9522,0.5771,2002,1
000961,中南建设,0.67,2.76,11.8993,6.7752,0.0225,245.1129,0.8156,2002,1
000026,飞亚达A,0.67,7.85,39.2156,4.0169,0.0161,51.1509,0.2051,2002,1
600830,香溢融通,0.67,2.13,11.6646,3.2767,0.0187,153.3448,0.8755,2002,1
600331,宏达股份,0.67,5.37,18.4993,4.5244,0.0348,84.1933,0.6476,2002,1
600117,西宁特钢,0.67,3.94,16.3508,9.4994,0.0163,240.8091,0.4136,2002,1
000861,海印股份,0.67,3.88,,1.4909999999999999,0.0201,38.3905,0.5176,2002,1
000153,丰原药业,0.67,10.43,38.8225,3.6311,0.0558,34.7983,0.5353,2002,1
600369,西南证券,0.67,17.39,44.3064,3.8295,0.0222,22.0207,0.1278,2002,1
600506,香梨股份,0.67,16.49,19.4709,2.9547,0.0184,17.9091,0.1115,2002,1
600071,凤凰光学,0.66,3.77,18.365,2.7297,0.0114,72.3034,0.3044,2002,1
600363,联创光电,0.66,2.72,22.9054,4.0335,0.0244,147.795,0.8967,2002,1
000156,华数传媒,0.65,0.08,100.0,3.1706,0.0328,3612.4,37.4341,2002,1
000978,桂林旅游,0.65,6.88,33.4371,2.3945,0.0135,34.7919,0.1965,2002,1
600086,东方金钰,0.65,20.69,81.0028,3.2554,0.0092,15.732000000000001,0.0446,2002,1
000886,海南高速,0.65,26.09,67.1369,17.3354,0.0175,66.4442,0.0671,2002,1
600661,新南洋,0.64,3.5,14.8319,1.9031,0.0131,54.2323,0.3747,2002,1
600230,沧州大化,0.64,2.27,13.1431,4.2051,0.0162,184.6672,0.7120000000000001,2002,1
000819,岳阳兴长,0.64,1.95,13.7688,2.3004,0.0139,117.9064,0.7140000000000001,2002,1
000099,中信海直,0.63,8.21,34.5575,5.5432,0.0282,67.4748,0.3442,2002,1
600060,海信电器,0.63,0.85,13.5461,14.1399,0.0286,1654.0094,3.3497,2002,1
000507,珠海港,0.63,32.97,45.3344,5.9586,0.0172,18.0724,0.0523,2002,1
600808,马钢股份,0.63,2.69,10.6338,66.5957,0.0103,2467.138,0.3821,2002,1
600187,国中水务,0.63,1.84,11.0824,4.8181,0.0147,260.9457,0.7974,2002,1
000712,锦龙股份,0.63,4.94,,2.7234,0.0178,55.097,0.3617,2002,1
600250,南纺股份,0.62,0.65,7.3948,4.0592,0.0305,620.5054,4.6773,2002,1
600326,西藏天路,0.62,4.02,17.2942,2.3477,0.013000000000000001,58.3877,0.3243,2002,1
000666,经纬纺机,0.61,2.85,19.1268,13.487,0.0223,472.1369,0.7819,2002,1
600859,王府井,0.61,1.11,17.5186,9.3719,0.0238,839.0914,2.1352,2002,1
600848,上海临港,0.61,0.46,25.5334,0.6801,0.0017,144.9606,0.363,2002,1
000999,华润三九,0.6,3.49,,15.8719,0.021,453.5197,0.6022,2002,1
600080,金花股份,0.6,14.33,63.206,4.9989,0.0216,34.8618,0.151,2002,1
600681,百川能源,0.59,3.83,32.6067,2.2382,0.0107,58.2877,0.2801,2002,1
600826,兰生股份,0.59,1.1,9.3464,4.7266,0.0168,427.3535,1.5239,2002,1
600157,永泰能源,0.59,1.67,12.5154,1.722,0.0101,102.7519,0.6028,2002,1
000158,常山股份,0.59,1.71,,7.0893,0.0177,412.57199999999995,1.0314,2002,1
600255,鑫科材料,0.59,1.91,9.6031,2.8659,0.0301,149.4784,1.5734,2002,1
600119,长江投资,0.59,1.34,16.5254,2.2479,0.0136,167.1046,1.0127,2002,1
600243,青海华鼎,0.58,2.95,18.726,2.3524,0.015,79.5381,0.5079,2002,1
600870,厦华电子,0.58,0.69,12.1207,4.2685,0.0115,616.2397,1.6618,2002,1
000519,中兵红箭,0.57,6.24,25.3596,1.8096,0.0132,28.9815,0.2122,2002,1
000543,皖能电力,0.57,8.85,11.8208,13.4012,0.0173,151.3941,0.1958,2002,1
000520,长航凤凰,0.57,3.55,7.4131,7.369,0.0141,207.1818,0.39899999999999997,2002,1
600881,亚泰集团,0.57,3.04,30.3264,10.1015,0.0212,331.9448,0.6986,2002,1
000929,兰州黄河,0.56,7.2,,1.9163,0.0162,26.6108,0.2258,2002,1
600794,保税科技,0.56,8.01,38.8454,1.8003,0.015,22.4559,0.1883,2002,1
600727,鲁北化工,0.55,10.71,18.3574,12.1125,0.0319,113.0886,0.2981,2002,1
000757,浩物股份,0.55,2.72,18.2758,2.7882,0.0182,102.4054,0.6718,2002,1
600382,广东明珠,0.55,3.35,98.2556,2.7399,0.016,81.5472,0.4772,2002,1
000016,深康佳A,0.54,0.71,13.6235,16.0021,0.0265,2231.7189,3.7072,2002,1
000430,张家界,0.54,7.27,44.3755,1.1425,0.0062,15.7123,0.0855,2002,1
600695,绿庭投资,0.54,1.56,7.0518,4.4695,0.0066,285.7822,0.4225,2002,1
600376,首开股份,0.54,6.06,26.1611,3.5514,0.0328,58.5475,0.5408,2002,1
600199,金种子酒,0.53,5.57,34.6381,5.1832,0.0149,92.9865,0.2684,2002,1
600257,大湖股份,0.53,4.28,30.7289,2.245,0.0307,52.3625,0.7172,2002,1
000810,创维数字,0.53,1.29,12.1588,0.9073,0.0069,69.8077,0.5383,2002,1
600757,长江传媒,0.53,1.89,13.5881,6.5716,0.0139,346.0843,0.733,2002,1
600215,长春经开,0.53,4.26,31.959,8.5781,0.027999999999999997,201.049,0.657,2002,1
600838,上海九百,0.52,2.25,26.5043,3.0251,0.0075,133.9456,0.3341,2002,1
000584,友利控股,0.52,5.81,43.7238,1.5265,0.0075,26.2725,0.1299,2002,1
600201,生物股份,0.52,7.95,43.1366,2.7003,0.0247,33.9404,0.3107,2002,1
600743,华远地产,0.51,0.83,5.144,0.5246,0.0016,63.1359,0.2018,2002,1
600638,新黄浦,0.51,3.61,22.8063,10.7634,0.0191,297.9456,0.5309,2002,1
600108,亚盛集团,0.51,6.06,11.8146,7.0656,0.0113,116.4426,0.1862,2002,1
600692,亚通股份,0.51,3.45,29.1457,1.6637,0.0131,48.2167,0.3814,2002,1
600895,张江高科,0.51,22.46,55.132,10.7687,0.023,47.9302,0.1025,2002,1
000021,深科技,0.51,1.02,5.905,11.8193,0.0161,1153.0186,1.5731,2002,1
600787,中储股份,0.5,2.02,15.9545,3.8052,0.0122,188.2388,0.6065,2002,1
600207,安彩高科,0.5,2.88,18.9844,11.0264,0.025,382.3582,0.8689,2002,1
000881,中广核技,0.49,1.94,17.7968,3.3378,0.0108,171.3729,0.5547,2002,1
000532,华金资本,0.49,50.9,18.741,2.0307,0.0092,3.9894,0.0182,2002,1
000681,视觉中国,0.49,1.91,10.9151,1.6557,0.0083,86.44,0.4349,2002,1
600131,岷江水电,0.48,8.49,52.6916,2.9215,0.0098,34.3933,0.1159,2002,1
600176,中国巨石,0.48,1.98,34.9362,2.3498,0.0105,118.3924,0.5318,2002,1
600466,蓝光发展,0.48,11.12,44.6911,3.127,0.0245,28.1154,0.2206,2002,1
000789,万年青,0.48,3.98,28.2247,3.5175,0.0103,88.2662,0.2592,2002,1
600882,广泽股份,0.48,2.05,13.9985,2.3581,0.0126,114.8142,0.6177,2002,1
000501,鄂武商A,0.47,0.68,15.5826,4.6595,0.0091,675.8405,1.3323,2002,1
600082,海泰发展,0.46,7.93,25.2556,1.5005,0.01,18.9176,0.1269,2002,1
600883,博闻科技,0.46,6.88,28.7778,1.1775,0.0106,17.105,0.1553,2002,1
600702,沱牌舍得,0.45,3.28,30.996,7.295,0.0216,221.9976,0.6581,2002,1
600266,北京城建,0.45,1.85,15.8849,6.9084,0.0115,372.4865,0.6208,2002,1
600671,天目药业,0.45,2.42,44.0896,1.0265,0.0084,42.3286,0.3475,2002,1
000776,广发证券,0.44,6.66,44.4791,1.814,0.0098,27.2219,0.1478,2002,1
000921,海信科龙,0.44,1.26,,10.78,0.0108,854.68,0.8615,2002,1
600213,亚星客车,0.43,1.45,13.2755,2.7862,0.0146,191.9044,1.01,2002,1
000906,浙商中拓,0.43,0.65,,1.5964,0.0127,244.6204,1.9569,2002,1
600103,青山纸业,0.43,3.58,17.4205,6.8718,0.0097,191.7211,0.2714,2002,1
000799,酒鬼酒,0.42,3.13,67.223,5.4678,0.018000000000000002,174.4127,0.5755,2002,1
600285,羚锐制药,0.42,4.72,71.2827,1.7332,0.0172,36.6464,0.3651,2002,1
000006,深振业A,0.41,1.09,,5.011,0.0197,457.7844,1.8052,2002,1
000407,胜利股份,0.41,1.45,13.859000000000002,2.2121,0.0092,151.9148,0.634,2002,1
000962,东方钽业,0.41,3.81,100.0,4.3587,0.0122,114.301,0.3207,2002,1
000521,美菱电器,0.41,1.35,100.0,4.2713,0.0103,314.3113,0.7598,2002,1
000697,炼石有色,0.41,3.29,18.4124,3.1442,0.0144,95.4097,0.4387,2002,1
600265,ST景谷,0.4,4.11,37.5846,1.2614,0.012,30.6768,0.2921,2002,1
000708,大冶特钢,0.4,1.82,17.1362,6.3591,0.0141,348.6854,0.7758,2002,1
000733,振华科技,0.39,5.12,33.6869,7.0282,0.0196,137.2489,0.3832,2002,1
600281,太化股份,0.39,2.29,15.4074,4.0785,0.0113,177.8813,0.4956,2002,1
000009,中国宝安,0.39,3.63,32.077,4.7198,0.0049,129.792,0.1353,2002,1
600165,新日恒力,0.39,3.44,19.2966,2.7028,0.0107,78.5076,0.3125,2002,1
600872,中炬高新,0.39,2.49,25.5199,4.8331,0.0107,193.9863,0.431,2002,1
600755,厦门国贸,0.38,0.57,8.3937,2.6429,0.0133,460.0512,2.322,2002,1
600714,金瑞矿业,0.38,2.14,26.4339,0.8464,0.0078,39.5446,0.3667,2002,1
600156,华升股份,0.38,2.46,11.3386,4.6033,0.0104,186.8559,0.4257,2002,1
600816,安信信托,0.37,12.94,28.3605,2.2435,0.0049,17.3314,0.0381,2002,1
600653,申华控股,0.37,1.1,,7.6886,0.0095,697.9239,0.8632,2002,1
600844,*ST丹科,0.36,5.61,20.8283,2.2077,0.0072,39.2991,0.129,2002,1
600605,汇通能源,0.36,2.91,10.0478,1.147,0.0054,39.3862,0.1873,2002,1
000070,特发信息,0.36,2.45,12.9326,2.8255,0.0113,114.9903,0.4599,2002,1
000691,ST亚太,0.36,10.45,,2.2658,0.0087,21.6739,0.0839,2002,1
000702,正虹科技,0.36,1.39,22.7596,2.9965,0.0105,214.9782,0.7601,2002,1
000707,双环科技,0.35,2.76,12.2574,5.7356,0.0123,207.2102,0.4464,2002,1
000066,中国长城,0.35,1.3,3.9154,4.2633,0.0092,325.5276,0.7099,2002,1
000977,浪潮信息,0.35,1.46,,2.8731,0.0133,195.6838,0.9101,2002,1
600665,天地源,0.35,2.56,2.7033,4.4191,0.0061,171.99599999999998,0.2388,2002,1
600684,珠江实业,0.35,8.92,39.1282,2.1166,0.0113,23.7221,0.1268,2002,1
600225,*ST松江,0.35,1.49,12.4643,1.4412,0.0071,96.4916,0.48,2002,1
000812,陕西金叶,0.35,2.5,18.7938,1.2919999999999998,0.0081,51.5696,0.3255,2002,1
600640,号百控股,0.35,4.3,21.5765,3.9739999999999998,0.0108,92.383,0.2531,2002,1
000688,建新矿业,0.34,2.28,100.0,3.3385,0.0095,146.1765,0.4197,2002,1
000565,渝三峡A,0.34,1.85,23.1704,1.2081,0.0069,65.1185,0.3754,2002,1
600068,葛洲坝,0.34,2.29,13.3785,11.1613,0.0158,485.62300000000005,0.688,2002,1
600072,中船科技,0.34,3.66,9.957,3.3116,0.012,90.3828,0.3291,2002,1
000402,金融街,0.33,1.44,24.0771,1.1711,0.0093,80.8729,0.6423,2002,1
600751,天海投资,0.32,2.33,12.7821,3.715,0.0075,158.7887,0.3223,2002,1
000729,燕京啤酒,0.32,2.39,32.339,11.7257,0.0175,490.4902,0.7348,2002,1
000408,藏格控股,0.32,1.89,,1.4383,0.0125,75.9236,0.6618,2002,1
000719,大地传媒,0.32,1.43,18.4663,0.8823,0.0068,61.3095,0.4738,2002,1
600262,北方股份,0.32,4.88,100.0,1.8585,0.0109,38.0324,0.2237,2002,1
600299,安迪苏,0.32,1.59,9.4321,2.4733,0.0103,154.984,0.6457,2002,1
000908,景峰医药,0.32,4.89,26.6453,1.6280000000000001,0.0058,33.2439,0.1187,2002,1
600093,易见股份,0.32,4.46,45.5452,1.2653,0.0066,28.3349,0.1481,2002,1
000547,航天发展,0.31,2.77,35.3206,1.3323,0.0108,48.0703,0.3926,2002,1
600767,*ST运盛,0.31,3.9,37.1422,1.9122,0.0056,48.9599,0.1435,2002,1
000606,神州易桥,0.3,3.55,,0.8797,0.0057,24.7704,0.1632,2002,1
600113,浙江东日,0.3,9.33,43.4594,1.1007,0.0093,11.7923,0.0999,2002,1
600718,东软集团,0.29,1.37,32.6616,3.5412,0.0125,258.0198,0.9167,2002,1
600781,辅仁药业,0.29,0.95,8.3704,0.5862,0.0033,61.3526,0.3454,2002,1
600242,中昌数据,0.29,8.56,39.876,1.4624,0.0084,17.0816,0.0981,2002,1
600107,美尔雅,0.29,6.38,30.2666,2.5663,0.0071,40.2069,0.1116,2002,1
000698,沈阳化工,0.29,0.96,,4.3305,0.0102,447.2147,1.0587,2002,1
000055,方大集团,0.29,2.83,21.5088,3.0529,0.0102,107.6018,0.363,2002,1
000592,平潭发展,0.28,2.67,34.5149,0.5491,0.0018,20.5597,0.0698,2002,1
000711,京蓝科技,0.28,41.93,16.0199,0.8338,0.0077,1.9884,0.0185,2002,1
600867,通化东宝,0.28,11.12,100.0,3.8879,0.0119,34.9461,0.1076,2002,1
600821,津劝业,0.28,0.45,10.158,1.9021,0.0065,416.8631,1.425,2002,1
000420,吉林化纤,0.28,1.21,100.0,3.0810000000000004,0.0081,253.072,0.669,2002,1
600641,万业企业,0.28,73.92,25.0914,5.1927,0.0115,7.0238,0.0156,2002,1
600192,长城电工,0.28,1.56,24.9572,2.8758,0.0089,183.9231,0.5738,2002,1
000686,东北证券,0.27,6.26,,1.3780000000000001,0.0093,21.9971,0.1492,2002,1
600677,航天通信,0.27,0.51,-766.6054,1.3882,0.0042,271.9832,0.8338,2002,1
000685,中山公用,0.27,6.17,54.9718,0.8535,0.0062,13.8252,0.1011,2002,1
